session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019f1e2b-38a6-76e2-87ff-4f3cdf52919a,0.142.2,019f1e2b-391a-7312-aa0b-e9688331bd6b,gpt-5.5,low,1782917576,1782917583,6342,5941,13969,10112,149,103,14118,258400,1,0,7,0.7238886104946668,0.054059597523219816,23.49416587827184,0.0
019f1e2b-557b-7140-b997-a52c256bc6f0,0.142.2,019f1e2b-55f7-7583-8570-3ad4a5d3b3b2,gpt-5.5,low,1782917584,1782917587,3273,2892,13689,10112,81,51,13770,258400,1,0,3,0.7386953027978669,0.05297600619195046,24.747937671860676,0.007999897003173828
019f1e2b-673b-7f10-8bb9-e79eb3f2cfe1,0.142.2,019f1e2b-67a5-75a2-b553-abe947ce7fa8,gpt-5.5,low,1782917588,1782917594,5735,5363,13751,10112,135,96,13886,258400,1,0,6,0.7353647007490365,0.05321594427244582,23.539668700959023,0.012000083923339844
019f1e2b-819f-7e23-b701-d505d916c715,0.142.2,019f1e2b-820f-7462-9944-3e2d589b5517,gpt-5.5,low,1782917595,1782917598,2618,2161,14224,3456,75,34,14299,258400,1,0,3,0.24296962879640044,0.05504643962848297,28.647822765469826,0.006999969482421875
019f1e2b-8f4f-76b2-9844-3fdd6b1316d7,0.142.2,019f1e2b-8fa9-7441-9bea-9cb45e3856f9,gpt-5.5,low,1782917599,1782917652,53810,53421,13967,10112,139,91,14106,258400,1,0,53,0.7239922674876494,0.05405185758513932,2.5831629808585763,0.006000041961669922
019f1e2c-6513-7160-a367-ff7e022c30d3,0.142.2,019f1e2c-6573-77c2-965e-7f9be757cc8a,gpt-5.5,low,1782917653,1782917659,5819,5296,14474,10112,164,127,14638,258400,1,0,6,0.6986320298466215,0.05601393188854489,28.18353669015295,0.0
019f1e2c-8028-7842-88a6-6fb3ed0d270e,0.142.2,019f1e2c-80b4-7c92-98f9-063b6e21b801,gpt-5.5,low,1782917660,1782917663,2274,1883,13807,3968,72,33,13879,258400,1,0,3,0.28739045411747666,0.05343266253869969,31.662269129287598,0.010999917984008789
019f1e2c-8cee-7453-8a5a-ae4e54ba7502,0.142.2,019f1e2c-8d45-76c1-a2ef-f364942c1fff,gpt-5.5,low,1782917664,1782917669,5070,4627,13542,10112,151,112,13693,258400,1,0,5,0.7467139270417958,0.05240712074303405,29.783037475345164,0.00800013542175293
019f1e2c-a7b0-7542-af34-3cd6782ad6d3,0.142.2,019f1e2c-a819-7740-a768-b33a826422d5,gpt-5.5,low,1782917670,1782917673,2727,2312,13961,3456,70,31,14031,258400,1,0,3,0.24754673733973212,0.054028637770897836,25.66923359002567,0.009999990463256836
019f1e2c-b521-73a2-9ff4-a602549c59b3,0.142.2,019f1e2c-b591-7322-bbb5-eefd00c748df,gpt-5.5,low,1782917674,1782917676,2009,1644,13880,10112,56,18,13936,258400,1,0,2,0.7285302593659942,0.05371517027863777,27.874564459930316,0.00800013542175293
019f1e2c-c147-71d3-abf0-a6473124d69e,0.142.2,019f1e2c-c1a9-7062-acc1-e2e4266f15ea,gpt-5.5,low,1782917677,1782917680,3383,3039,14223,3456,114,85,14337,258400,1,0,3,0.24298671166420585,0.05504256965944272,33.69790127106119,0.003999948501586914
019f1e2c-d186-7843-8e0d-fad52d16d282,0.142.2,019f1e2c-d1f2-7a80-96f8-27e8c6c61f22,gpt-5.5,low,1782917681,1782917683,1646,1218,13744,10112,36,0,13780,258400,1,0,2,0.7357392316647264,0.053188854489164085,21.87120291616039,0.006999969482421875
019f1e2c-dc07-7c30-9982-ad97ed20217e,0.142.2,019f1e2c-dc5d-70d0-9602-5783010ae8ad,gpt-5.5,low,1782917684,1782917688,4339,3719,14360,10112,120,74,14480,258400,1,0,4,0.7041782729805014,0.05557275541795666,27.656141968195435,0.009000062942504883
019f1e2c-f33e-7542-8748-157bcb4cc4b3,0.142.2,019f1e2c-f395-7c02-a6e8-0a67138477f8,gpt-5.5,low,1782917690,1782917692,2693,2291,14484,10112,95,57,14579,258400,1,0,2,0.6981496824081745,0.05605263157894737,35.27664314890457,0.006999969482421875
019f1e2d-00b4-7081-aaff-8ea0f6699b9b,0.142.2,019f1e2d-0110-76d0-bebf-b059104f54b3,gpt-5.5,low,1782917693,1782917697,3804,3432,15207,10112,89,54,15296,258400,1,0,4,0.6649569277306504,0.05885061919504644,23.396424815983178,0.006999969482421875
019f1e2d-12d5-7021-b621-caebe3cc941f,0.142.2,019f1e2d-133a-72a3-9bf9-f39e6a51be79,gpt-5.5,low,1782917698,1782917702,4558,3931,13633,10112,170,129,13803,258400,1,0,4,0.7417296266412382,0.0527592879256966,37.29706011408513,0.006999969482421875
019f1e2d-2812-7282-bd6a-69bd66c11919,0.142.2,019f1e2d-2860-7781-866f-04bed2ad3b8c,gpt-5.5,low,1782917703,1782917706,2594,2150,14988,10112,100,54,15088,258400,1,0,3,0.674673071790766,0.0580030959752322,38.55050115651504,0.014000177383422852
019f1e2d-35fd-7f23-9508-51773564f8cb,0.142.2,019f1e2d-3676-7ad0-a481-6a449b926d8b,gpt-5.5,low,1782917707,1782917713,5967,5146,14587,10112,263,207,14850,258400,1,0,6,0.6932199904024131,0.05645123839009288,44.075749958102904,0.0
019f1e2d-512d-70c2-8faf-15de9d1fc948,0.142.2,019f1e2d-5198-7b73-9b88-f0135225e8ea,gpt-5.5,low,1782917714,1782917718,3782,3492,13917,10112,160,127,14077,258400,1,0,4,0.7265933750089818,0.053858359133126935,42.30565838180857,0.01399993896484375
019f1e2d-62b5-7223-b321-9c428aff9714,0.142.2,019f1e2d-6329-7970-8d38-f0ff9b405c99,gpt-5.5,low,1782917718,1782917723,4409,3931,14146,10112,172,132,14318,258400,1,0,5,0.7148310476459777,0.054744582043343655,39.01111363120889,0.009999990463256836
