session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019f1527-1d1d-7070-bb3b-a289d592f0be,0.142.2,019f1527-1d8a-74d3-b3c9-4265b0e3ec70,gpt-5.5,high,1782766312,1782766347,34657,4535,139583,129408,1617,269,141200,258400,9,11,35,0.9271043035326652,0.06746517027863777,46.65724096142194,0.000888930426703559
019f1527-a716-7e61-bf6b-568eb3454476,0.142.2,019f1527-a794-70f0-98dc-c44d99db0d0a,gpt-5.5,high,1782766348,1782766417,69752,1547,391379,353408,4320,1824,395699,258400,11,22,69,0.9029815089721217,0.17703947368421052,61.93370799403602,0.001454548402266069
019f1528-ba64-7202-b5f3-34fac8dc77b3,0.142.2,019f1528-bae9-7002-b1d3-a71ae6708f63,gpt-5.5,high,1782766418,1782766440,22105,2112,69473,65408,1393,434,70866,258400,5,6,22,0.9414880601096829,0.059245356037151704,63.0174168740104,0.00019998550415039061
019f1529-143e-7701-a4f0-a625c04bae7a,0.142.2,019f1529-14ad-78c3-9c75-47cba9e588dd,gpt-5.5,high,1782766441,1782766493,52193,1167,270876,232832,3230,1078,274106,258400,9,19,52,0.8595519721200845,0.14955882352941177,61.88569348380051,0.0011111100514729817
019f1529-e383-7193-9866-d1dfcd000198,0.142.2,019f1529-e3f4-7151-a49c-c09c2cc07e85,gpt-5.5,high,1782766494,1782766516,21392,1405,71278,64896,1042,322,72320,258400,5,7,22,0.9104632565447964,0.058854489164086685,48.7097980553478,0.0023999691009521486
019f152a-3a77-7793-8db5-dbf627d39f67,0.142.2,019f152a-3ae7-7fe1-af23-596cc2fd8fad,gpt-5.5,high,1782766516,1782766627,110580,2689,346052,294272,4938,1731,350990,258400,13,28,111,0.8503693086588143,0.13799922600619194,44.65545306565382,0.0009230833787184495
019f152b-eccd-71e3-8a3c-91ff835cb5fb,0.142.2,019f152b-ed4d-7753-91ba-707ce5815349,gpt-5.5,high,1782766628,1782766679,51458,1452,337736,311808,3193,630,340929,258400,12,23,51,0.9232299784447023,0.13262770897832818,62.05060437638463,0.0009166399637858073
019f152c-b987-7562-895d-bfd3b5063e49,0.142.2,019f152c-ba1a-7220-a01a-c362be8497b2,gpt-5.5,high,1782766680,1782766955,275835,1269,1729410,1668352,18826,9419,1748236,258400,38,63,275,0.9646943177152902,0.235390866873065,68.25094712418657,0.0004999888570685135
019f1530-f08b-77b2-82ce-75dcb6a3908f,0.142.2,019f1530-f102-7241-849c-ee2ee58cdc6b,gpt-5.5,high,1782766956,1782766999,42600,1358,286525,259456,2437,932,288962,258400,9,14,43,0.9055265683622721,0.1425735294117647,57.20657276995305,0.0015555487738715278
019f1531-9a07-78d0-a10e-32062eefa17a,0.142.2,019f1531-9a79-7351-b102-4bb9fbd1b64d,gpt-5.5,high,1782767000,1782767054,54506,1057,372428,340608,3422,884,375850,258400,11,23,54,0.9145606667597496,0.1597561919504644,62.78207903717022,0.0008181875402277166
019f1532-7197-7812-9b40-309b89bc1991,0.142.2,019f1532-720f-77d0-8e83-cdfae3bf3e70,gpt-5.5,high,1782767055,1782767182,126849,1778,547389,513536,8023,4522,555412,258400,16,34,127,0.9381554981923276,0.16340170278637772,63.248429234759435,0.0009375065565109253
019f1534-636d-7320-ab5c-eed19d7bd523,0.142.2,019f1534-63f4-7be1-afe1-f322a33d9e4a,gpt-5.5,high,1782767182,1782767312,130338,1090,554553,524544,8347,4491,562900,258400,18,35,130,0.945886146139323,0.14708204334365324,64.04118522610445,0.0018888976838853625
019f1536-62ab-7651-8cd8-2d28ef10c6f9,0.142.2,019f1536-6320-7e02-bdf8-d252017fb707,gpt-5.5,high,1782767313,1782767403,89992,1251,434907,404736,5514,1964,440421,258400,14,33,90,0.9306265477446902,0.1512732198142415,61.27211307671793,0.000714285033089774
019f1537-c48b-7242-b373-e6b5cec66c44,0.142.2,019f1537-c505-7950-b2b2-a4fbaa918833,gpt-5.5,high,1782767404,1782767444,40474,2572,156869,124544,2059,767,158928,258400,7,12,40,0.7939363417883711,0.10403250773993808,50.87216484656817,0.0015714509146554129
019f1538-656a-7bf3-a664-118dea820e95,0.142.2,019f1538-65cf-7401-9347-a48f04d32450,gpt-5.5,high,1782767445,1782767499,53916,2487,176726,167552,3055,1342,179781,258400,11,14,54,0.9480891323291423,0.0716640866873065,56.662215297870766,0.0013636242259632456
