session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019f1e60-340c-7e40-a0d2-312e884e9ab9,0.142.2,019f1e60-347e-7b50-924d-50723ee4984e,gpt-5.5,medium,1782921049,1782921054,4905,4381,13549,10112,247,208,13796,258400,1,0,5,0.7463281422983246,0.05243421052631579,50.356778797145765,0.008999824523925781
019f1e60-69fb-7213-bce2-25d98a61690f,0.142.2,019f1e60-6a79-7591-90f1-7d8807686623,gpt-5.5,medium,1782921063,1782921065,2907,2348,13968,10112,75,36,14043,258400,1,0,2,0.7239404352806414,0.05405572755417957,25.799793601651185,0.0
019f1e60-99b3-7f83-9037-dffcd3a086c5,0.142.2,019f1e60-9a3e-7b31-a864-82cc28b46118,gpt-5.5,medium,1782921075,1782921078,3198,2857,13887,10112,88,50,13975,258400,1,0,3,0.7281630301721034,0.053742260061919504,27.517198248905565,0.0070002079010009766
019f1e60-bb71-7502-a313-c1ee5e53b162,0.142.2,019f1e60-bbda-74a0-8dbc-da258027ca01,gpt-5.5,medium,1782921083,1782921088,4723,4443,14230,10112,184,155,14414,258400,1,0,5,0.7106113843991567,0.05506965944272446,38.958289222951514,0.00800013542175293
019f1e60-ef74-7790-bade-22021c419545,0.142.2,019f1e60-f015-7f71-96f1-aeca24a50f26,gpt-5.5,medium,1782921097,1782921099,2740,2186,13751,10112,84,46,13835,258400,1,0,2,0.7353647007490365,0.05321594427244582,30.65693430656934,0.006999969482421875
019f1e61-0fbf-7982-9ce8-187d4ca98cc7,0.142.2,019f1e61-1069-70e2-ad23-d1d94d15834f,gpt-5.5,medium,1782921105,1782921108,2627,2146,14367,10112,149,103,14516,258400,1,0,3,0.7038351778381012,0.05559984520123839,56.718690521507426,0.00599980354309082
019f1e61-2bee-71d2-8476-d25826c90be0,0.142.2,019f1e61-2c88-7eb0-b7d9-1c4a66cfc666,gpt-5.5,medium,1782921112,1782921116,3858,3492,14491,10112,149,111,14640,258400,1,0,4,0.6978124353046719,0.0560797213622291,38.621047174701914,0.00800013542175293
019f1e61-565c-76d1-8c83-e1c288f12414,0.142.2,019f1e61-56dd-7383-88bf-d3839c688bd6,gpt-5.5,medium,1782921123,1782921126,2891,2481,15214,10112,87,52,15301,258400,1,0,3,0.6646509793611147,0.058877708978328176,30.0933932895192,0.011999845504760742
019f1e61-76d9-7632-a48d-193d835edab3,0.142.2,019f1e61-775a-76a0-bc79-3a9d8ab31b04,gpt-5.5,medium,1782921131,1782921137,5281,4277,13640,10112,165,121,13805,258400,1,0,6,0.7413489736070381,0.05278637770897833,31.244082560121193,0.007999897003173828
019f1e61-9f6a-79f3-a4e6-3c34d150c62d,0.142.2,019f1e61-a008-7402-b8b4-136a552239fd,gpt-5.5,medium,1782921142,1782921145,3590,3161,14995,10112,147,101,15142,258400,1,0,3,0.6743581193731244,0.05803018575851393,40.94707520891365,0.013000011444091797
019f1e61-c5ee-7d92-900b-fbdaa23c75aa,0.142.2,019f1e61-c671-7481-ad31-e8c40c1da772,gpt-5.5,medium,1782921152,1782921168,16372,13809,14594,10112,360,308,14954,258400,1,0,16,0.6928874880087708,0.056478328173374615,21.988761299780112,0.01399993896484375
019f1e62-20d1-73b2-8d11-6a9c18a0ecda,0.142.2,019f1e62-215a-7751-9c73-fc96dea60bbb,gpt-5.5,medium,1782921175,1782921180,5366,5193,13924,10112,166,133,14090,258400,1,0,5,0.7262280953748923,0.05388544891640867,30.935519940365264,0.013000011444091797
019f1e62-4aa8-7771-970a-531d724bd680,0.142.2,019f1e62-4b3c-7e43-8bdc-8f19ae76803f,gpt-5.5,medium,1782921186,1782921191,5694,5143,14153,10112,278,238,14431,258400,1,0,5,0.7144774959372571,0.05477167182662539,48.823322795925534,0.0
