session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019f0451-2736-77b2-a431-8bfa53a3dfc9,0.142.2,019f0451-27b5-7e52-8466-3a11f5390769,gpt-5.5,medium,1782483855,1782483859,5486,5194,13553,10112,343,300,13896,258400,1,0,4,0.746107872795691,0.05244969040247678,62.52278527160044,0.010999917984008789
019f0451-387c-77a0-b0e7-e89b82151ac7,0.142.2,019f0451-38ed-7091-99ad-d30c8b57c8dd,gpt-5.5,medium,1782483859,1782483863,3529,2711,13738,10112,123,80,13861,258400,1,0,4,0.7360605619449702,0.0531656346749226,34.854066307735906,0.015000104904174805
019f0451-48cb-7ee0-92e5-3aa0e3e61ed7,0.142.2,019f0451-493c-7f71-94ed-fad0332aaba6,gpt-5.5,medium,1782483863,1782483866,3066,2694,13647,10112,134,92,13781,258400,1,0,3,0.7409687110720304,0.05281346749226006,43.70515329419439,0.006000041961669922
019f0451-567a-7073-a21a-4c9e9c6aec6b,0.142.2,019f0451-56f9-7b21-b5fe-9455b382b6f4,gpt-5.5,medium,1782483867,1782483871,3951,3513,14326,10112,164,121,14490,258400,1,0,4,0.7058495043975987,0.05544117647058824,41.50847886610985,0.00800013542175293
019f0451-67b9-7aa1-8499-f7f3c6cb09e8,0.142.2,019f0451-687e-7552-aac0-f5ecd01d57b4,gpt-5.5,medium,1782483871,1782483874,2495,2198,12841,10112,92,56,12933,258400,1,0,3,0.7874776107779768,0.049694272445820434,36.87374749498998,0.013000011444091797
019f0451-73b5-7ec3-aafa-a1fde926c350,0.142.2,019f0451-7418-76b1-8c27-adc996fe737d,gpt-5.5,medium,1782483874,1782483878,3703,3304,13736,10112,175,140,13911,258400,1,0,4,0.7361677344205009,0.053157894736842105,47.258979206049155,0.003999948501586914
019f0451-83c1-7fb0-821b-6d3d885388c4,0.142.2,019f0451-843f-7aa1-b6e4-169209cd47e6,gpt-5.5,medium,1782483878,1782483883,4538,3973,13713,10112,202,160,13915,258400,1,0,5,0.7374024648144096,0.05306888544891641,44.51300132216836,0.009000062942504883
019f0451-9769-7001-b90d-64b3584a31f0,0.142.2,019f0451-9803-7ec1-a08e-2d64a46f4d8c,gpt-5.5,medium,1782483884,1782483886,3790,2889,13955,10112,154,97,14109,258400,1,0,2,0.7246148333930491,0.054005417956656344,40.63324538258575,0.012000083923339844
019f0451-a282-7602-a839-3a619aceb1a7,0.142.2,019f0451-a2f5-73b2-a986-6ce130076c27,gpt-5.5,medium,1782483886,1782483890,3895,3642,13675,10112,174,144,13849,258400,1,0,4,0.7394515539305302,0.052921826625387,44.67265725288832,0.005000114440917969
019f0451-b36b-7972-8340-9a8faeb90401,0.142.2,019f0451-b3ef-7e82-ac6b-768f232e9545,gpt-5.5,medium,1782483891,1782483896,4867,4401,13737,10112,157,118,13894,258400,1,0,5,0.7361141442818665,0.05316176470588235,32.25806451612903,0.004999876022338867
019f0451-c85d-7161-9e1e-88f19d0c36d4,0.142.2,019f0451-c8e4-79c2-8965-c9cd11fc5257,gpt-5.5,medium,1782483896,1782483899,2924,2561,14210,10112,137,96,14347,258400,1,0,3,0.7116115411681914,0.054992260061919505,46.85362517099863,0.008999824523925781
019f0451-d58c-79d1-a177-f8163321a9c3,0.142.2,019f0451-d612-7210-afd9-2bcd18d0712a,gpt-5.5,medium,1782483899,1782483903,3869,3513,13953,10112,187,139,14140,258400,1,0,4,0.7247186984877804,0.05399767801857585,48.33290255880072,0.009000062942504883
019f0451-e66e-75a2-8389-bdafb1794eb0,0.142.2,019f0451-e6e0-7e63-b510-7772d00e606c,gpt-5.5,medium,1782483904,1782483910,6766,6405,14460,10112,413,375,14873,258400,1,0,6,0.6993084370677731,0.05595975232198142,61.04049660065031,0.016000032424926758
019f0452-02ab-7ab3-ada7-4239b54f7964,0.142.2,019f0452-032b-7b82-b04a-13c668f38270,gpt-5.5,medium,1782483911,1782483914,2988,2646,13793,10112,113,74,13906,258400,1,0,3,0.7331254984412383,0.053378482972136224,37.81793842034806,0.009999990463256836
019f0452-1000-7d50-8b82-7e0ff1850ab4,0.142.2,019f0452-1044-7a10-9021-e2c36d3f241d,gpt-5.5,medium,1782483914,1782483918,5258,4807,13528,10112,213,168,13741,258400,1,0,4,0.7474866942637493,0.05235294117647059,40.50969950551541,0.009000062942504883
019f0452-2020-7103-9d85-65acc4450cdf,0.142.2,019f0452-2090-7173-9cd5-7b814e6dbcee,gpt-5.5,medium,1782483918,1782483922,3010,2638,13947,10112,89,50,14036,258400,1,0,4,0.7250304725030472,0.053974458204334365,29.56810631229236,0.009999990463256836
019f0452-2df1-73d2-a2b0-0db92422a6aa,0.142.2,019f0452-2e5f-7a53-abbe-c8670211c690,gpt-5.5,medium,1782483922,1782483925,2748,2377,13866,10112,82,44,13948,258400,1,0,3,0.729265830087985,0.0536609907120743,29.839883551673942,0.009000062942504883
019f0452-3a84-74b1-8425-5593ad8b1c8b,0.142.2,019f0452-3af4-7152-bd69-305c441d1d47,gpt-5.5,medium,1782483925,1782483930,4590,4279,14209,10112,155,126,14364,258400,1,0,5,0.7116616229150539,0.05498839009287926,33.769063180827885,0.006999969482421875
019f0452-4e79-71d3-aa59-90ee157c829d,0.142.2,019f0452-4eeb-7073-a9bf-49d04e86e266,gpt-5.5,medium,1782483930,1782483933,3070,2632,13730,10112,97,59,13827,258400,1,0,3,0.736489439184268,0.05313467492260062,31.596091205211728,0.006999969482421875
019f0452-5c83-79f3-ae95-36a3b226e8bf,0.142.2,019f0452-5d20-7462-bc9c-7a2c4d038916,gpt-5.5,medium,1782483934,1782483938,3660,3234,14346,10624,138,92,14484,258400,1,0,4,0.7405548584971421,0.055518575851393186,37.704918032786885,0.006000041961669922
019f0452-6c9c-7212-9ccc-7308abfb9487,0.142.2,019f0452-6d0e-7b41-86d3-ee2bf3718ee5,gpt-5.5,medium,1782483938,1782483942,5149,4802,14470,10112,223,185,14693,258400,1,0,4,0.6988251554941258,0.055998452012383904,43.309380462225676,0.009000062942504883
019f0452-7c27-7a93-bec5-92462d3d0bf8,0.142.2,019f0452-7cab-77f2-a70a-0fce5dce72c7,gpt-5.5,medium,1782483942,1782483945,2869,2496,15193,10112,79,44,15272,258400,1,0,3,0.6655696702428751,0.05879643962848297,27.535726734053675,0.006000041961669922
019f0452-892a-7440-a618-8a82820cb4d8,0.142.2,019f0452-89ac-7253-b893-894ebe320fdd,gpt-5.5,medium,1782483945,1782483950,4341,3942,13619,10112,193,149,13812,258400,1,0,5,0.7424921066157574,0.052705108359133127,44.45980188896567,0.010999917984008789
019f0452-9bec-7092-991b-ba9cd2e4dfd4,0.142.2,019f0452-9c63-7a82-bcb1-e26b23a5975c,gpt-5.5,medium,1782483950,1782483953,2340,2007,14974,10112,110,64,15084,258400,1,0,3,0.6753038600240416,0.057948916408668734,47.00854700854701,0.008999824523925781
019f0452-a6e3-70c3-9da5-6978763f9d41,0.142.2,019f0452-a758-7ce2-9ced-80a5bcf75bfd,gpt-5.5,medium,1782483953,1782483961,8012,7131,14573,10112,374,322,14947,258400,1,0,8,0.6938859534756056,0.05639705882352941,46.67998002995507,0.006000041961669922
019f0452-c815-7fe2-a937-60d5825270f4,0.142.2,019f0452-c881-7eb1-8b3c-ea29e5c3794a,gpt-5.5,medium,1782483961,1782483965,3300,2999,13903,10112,144,111,14047,258400,1,0,4,0.7273250377616342,0.05380417956656347,43.63636363636364,0.012000083923339844
019f0452-d6af-7650-870f-4f0e657a16e4,0.142.2,019f0452-d721-7240-bfe7-b1b614abaad6,gpt-5.5,medium,1782483965,1782483971,7292,6829,14132,10624,275,235,14407,258400,1,0,6,0.7517690348146051,0.054690402476780184,37.71256171146462,0.020000219345092773
