session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019effa2-ff3a-76b3-bdc0-e9ed5e6446b2,0.142.2,019effa2-ffaa-7bf2-8d2c-f6b038fafb0a,gpt-5.5,medium,1782405332,1782405358,26073,2064,101028,92416,1542,346,102570,258400,6,11,26,0.9147563051827217,0.07537925696594427,59.14164077781613,0.0015000104904174805
019effa3-6859-7db1-b5f1-116062980380,0.142.2,019effa3-68ce-74a3-80c0-b7c0879ad0b4,gpt-5.5,medium,1782405359,1782405375,15790,1287,70788,59776,968,152,71756,258400,5,8,16,0.8444369102107702,0.05935371517027864,61.30462317922736,0.001399993896484375
019effa3-a96d-7422-88e9-584501b05041,0.142.2,019effa3-a9d5-75f3-ba12-c2b8c4985dee,gpt-5.5,medium,1782405376,1782405438,61581,2059,231573,199296,3898,1790,235471,258400,11,20,62,0.8606184658833284,0.10242260061919504,63.298744742696606,0.0008181875402277166
019effa4-9cd0-7953-8732-e7dd4dcaecc6,0.142.2,019effa4-9d4c-7e72-923f-b8244d6e1c88,gpt-5.5,medium,1782405438,1782405499,60451,1587,277196,231168,2955,1168,280151,258400,10,14,61,0.833951427870532,0.12861842105263158,48.88256604522671,0.0010999917984008789
019effa5-8c8f-7161-a384-9048077ed8eb,0.142.2,019effa5-8d19-79e2-8e79-79cd4de7db16,gpt-5.5,medium,1782405500,1782405732,232403,1059,1181760,1089408,14038,5919,1195798,258400,29,48,232,0.9218521527213648,0.20962074303405573,60.40369530513806,0.0005862055153682314
019effa9-1bda-7512-b824-e57f12f028d9,0.142.2,019effa9-1c47-75d2-85fa-cd37cece71f4,gpt-5.5,medium,1782405733,1782405765,32367,1564,228881,204800,1996,612,230877,258400,8,12,32,0.8947881213381627,0.12549148606811145,61.66774801495351,0.0016250014305114746
019effa9-9d8f-78e1-b52f-7230d955baa9,0.142.2,019effa9-9e1a-7b41-91c6-613f2f9c3b61,gpt-5.5,medium,1782405766,1782405801,34772,1351,141372,113792,2388,715,143760,258400,7,15,35,0.8049118637353931,0.09223684210526316,68.6759461635799,0.0011429105486188615
019effaa-28ad-75e1-9e67-a244fca1e12d,0.142.2,019effaa-2919-72e2-9e53-7d76df053ba2,gpt-5.5,medium,1782405802,1782405922,120245,1828,496078,444544,6972,1963,503050,258400,19,41,120,0.8961171428686617,0.13945820433436532,57.981620857416104,0.00042105975903962786
019effac-0170-7740-b854-028ec87353e9,0.142.2,019effac-01f0-72f3-927a-b5e1b1133e18,gpt-5.5,medium,1782405923,1782405990,67240,1625,199650,180608,4451,2292,204101,258400,9,17,67,0.9046230904082144,0.10540634674922601,66.19571683521714,0.0010000069936116536
019effad-0b1c-7020-88d7-87f013427b88,0.142.2,019effad-0b9a-7f33-8c9f-bd7451ffc9a6,gpt-5.5,medium,1782405991,1782406062,71366,1280,334373,283904,4372,1497,338745,258400,14,28,71,0.8490637701010548,0.12779798761609906,61.26166521873161,0.0010000126702444895
019effae-24a1-77c3-a11c-78c25541cbbd,0.142.2,019effae-2524-7a73-9115-f3d60546a056,gpt-5.5,medium,1782406063,1782406117,54099,3173,176337,154496,2526,1063,178863,258400,9,12,54,0.8761405717461451,0.08655959752321982,46.69217545610825,0.0009999805026584202
019effae-fb23-79f1-a8e3-eec8915c36b4,0.142.2,019effae-fba5-7b51-96be-a996fe9ea679,gpt-5.5,medium,1782406118,1782406159,41236,2069,174542,161920,2281,687,176823,258400,11,13,41,0.9276850270994946,0.0707546439628483,55.31574352507518,0.000999970869584517

